11+47+48+48+5+55|0|0|-1,41|Undefined|0,938177182919057|0
11+47+50+51+51+17|0|0|-1,36|Undefined|0,950924155513066|0
11+47+52+47+18+55|0|0|-1,37|Undefined|0,8565965583174|0,103614
11+47+52+48+18+49|0|0|-1,01|FRI|0,910133843212237|0
11+47+59+49+30+39|0|0|-0,99|Undefined|0,907584448693435|0
11+48+1+45+41+22|0|0|-3,87|Undefined|0,721478648820905|0
11+48+1+51+16+32|0|0|-1,32|FRI|1,2925430210325|0
11+48+8+51+22+40|0|0|-1,06|Undefined|1,06564690885915|0
11+48+13+45+28+28|0|0|-0,97|FRI|0,961121733588273|0
11+48+22+48+13+29|0|0|-1,17|FRI|0,8565965583174|0
11+49+11+48+0+46|0|0|-0,93|FRI|0,764818355640535|0
11+49+11+50+31+15|0|0|-1,16|FRI|1,11663479923518|0
11+49+28+46+21+48|0|0|-1,26|Undefined|0,693435309114085|0
11+49+30+48+44+13|0|0|-0,98|Undefined|0,78521351179095|0
11+49+30+50+7+39|0|0|-1|Undefined|1,01210962396431|0
11+49+34+46+33+48|0|0|-0,97|Undefined|1,19311663479924|0
11+49+34+47+18+19|0|0|-1|Undefined|0,879541108986616|0
11+49+39+45+21+8|0|0|-1,45|Undefined|0,938177182919057|0
11+49+41+46+5+19|0|0|-1,14|FRI|1,17527087316762|0
11+49+47+45+5+19|0|0|-1,05|FRII|0,670490758444869|0
11+49+53+45+20+33|0|0|-0,96|Undefined|0,989165073295092|0
11+49+57+45+50+17|0|0|-1,04|FRI|0,976418100701083|0
11+49+59+51+20+26|0|0|-0,91|Undefined|0,869343530911408|0
11+50+1+45+55+24|0|0|-1,04|FRII|0,961121733588273|0
11+50+8+51+18+30|0|0|-1,3|FRI|0,8565965583174|0
11+50+8+51+18+31|0|0|-1,17|FRI|0,854047163798598|0
11+50+10+46+5+1|0|0|-0,92|Undefined|1,11153601019758|0
11+50+10+48+24+56|0|0|-2,15|Undefined|1,05035054174634|0
11+50+12+45+40+40|0|0|-1,1|FRI|0,792861695347355|0
11+50+15+52+4+59|0|0|-1,03|FRI|0,838750796685787|0
11+50+17+48+26+7|0|0|-1,29|FRI|1,07584448693435|0
11+50+28+49+15+23|0|0|-1,07|Undefined|0,950924155513066|0
11+50+31+49+14+30|0|0|-1,47|Undefined|0,981516889738687|0
11+50+41+47+32+4|0|0|-1,21|Undefined|0,833652007648183|0
11+50+47+47+33+24|0|0|-1,53|Undefined|0,864244741873805|0
11+50+48+49+23+27|0|0|-0,93|FRI|0,808158062460166|0
11+50+49+50+3+20|0|0|-1,21|Undefined|0,905035054174634|0
11+50+51+46+28+21|0|0|-1,14|Undefined|0,933078393881453|0
11+50+54+46+25+20|0|0|-1,24|Undefined|0,831102613129382|0
11+51+7+47+14+56|0|0|-0,93|FRI|0,708731676226896|0
11+51+9+47+28+55|0|0|-1,08|FRI|0,848948374760994|0
11+51+15+46+29+43|0|0|-0,95|Undefined|0,956022944550669|0
11+51+15+49+48+41|0|0|-1,68|Undefined|0,976418100701083|0
11+51+31+48+26+49|0|0|-1,06|Undefined|0,869343530911408|0
11+51+35+47+19+48|0|0|-1,15|FRI|0,795411089866157|0
11+51+42+45+6+44|0|0|-1,31|FRI|0,795411089866157|0
11+51+57+49+50+23|0|0|-0,94|FRI|0,978967495219885|0
11+52+29+46+7+1|0|0|-1,07|Undefined|1,08349267049076|0
11+52+31+46+31+13|0|0|-0,92|FRI|0,94327597195666|0
11+52+41+48+45+21|0|0|-1,06|Undefined|0,838750796685787|0
11+53+7+48+41+38|0|0|-1,08|Undefined|0,708731676226896|0
11+53+27+50+42+0|0|0|-0,97|FRI|0,869343530911408|0
11+53+39+45+1+25|0|0|-0,92|FRI|0,866794136392607|0
11+53+45+47+26+21|0|0|-0,99|FRI|0,838750796685787|0
11+53+46+51+17+5|0|0|-1,03|FRII|0,945825366475462|0
11+53+47+51+22+41|0|0|-1,06|Undefined|0,815806246016571|0
11+53+48+48+29+32|0|0|-1,8|Undefined|0,777565328234544|0
11+53+54+45+34+44|0|0|-1,74|Undefined|0,792861695347355|0
11+53+55+48+29+30|0|0|-1,56|Undefined|0,72912683237731|0
11+53+59+45+34+13|0|0|-0,94|Undefined|0,838750796685787|0
11+54+9+50+11+57|0|0|-0,93|FRI|0,836201402166985|0
11+54+12+46+17+15|0|0|-1,08|Undefined|0,912683237731039|0
11+54+13+49+48+44|0|0|-1,23|Undefined|1,05289993626514|0
11+54+15+46+31+21|0|0|-1,59|Undefined|0,831102613129382|0
11+54+15+48+44+55|0|0|-0,94|FRI|0,823454429572976|0
11+54+23+46+32+26|0|0|-1,58|Undefined|0,846398980242193|0
11+54+29+45+56+21|0|0|-3,12|Undefined|1,21351179094965|0
11+54+30+51+12+56|0|0|-0,91|FRI|1,08094327597196|0
11+54+50+45+0+54|0|0|-1|FRI|0,810707456978968|0
11+54+50+46+42+42|0|0|-1,2|FRI|0,897386870618228|0
11+54+52+50+19+44|0|0|-0,94|Undefined|0,989165073295092|0
11+54+55+50+13+42|0|0|-1,03|Undefined|1,05799872530274|0
11+55+0+48+57+9|0|0|-1,18|Undefined|0,869343530911408|0
11+55+6+50+11+29|0|0|-0,93|Undefined|1,05035054174634|0
11+55+11+48+7+24|0|0|-0,9|Undefined|0,831102613129382|0
11+55+15+51+46+3|0|0|-1,14|Undefined|0,897386870618228|0
11+55+17+45+40+10|0|0|-0,98|FRI|0,956022944550669|0
11+55+21+51+40+36|0|0|-0,98|Undefined|1,08859145952836|0
11+55+23+48+49+41|0|0|-1,55|Undefined|0,976418100701083|0
11+55+28+48+50+48|0|0|-0,98|FRI|0,976418100701083|0
11+55+33+51+40+50|0|0|-1,62|Undefined|1,16762268961122|0
11+55+40+50+30+29|0|0|-1,16|Undefined|0,991714467813894|0
11+55+40+51+41+55|0|0|-1,43|Undefined|1,12938177182919|0
11+55+49+51+6+25|0|0|-1,03|Undefined|1,31293817718292|0
11+55+54+51+5+44|0|0|-1,24|Undefined|1,34862970044614|0
11+55+56+50+28+44|0|0|-1,03|FRI|0,938177182919057|0
11+56+11+48+42+47|0|0|-0,94|FRII|0,775015933715742|0
11+56+12+46+16+11|0|0|-1,49|FRI|0,831102613129382|0
11+56+25+50+52+36|0|0|-1,07|FRI|0,647546207775653|0
11+56+31+46+44+58|0|0|-1,02|FRII|0,716379859783301|0
11+56+45+46+8+22|0|0|-0,97|FRI|1,04525175270873|0
11+56+46+46+55+18|0|0|-1,87|Undefined|0,787762906309751|0
11+56+50+46+54+7|0|0|-1,21|FRI|0,72912683237731|0
11+56+54+45+39+18|0|0|-0,95|FRI|0,864244741873805|0
11+56+54+51+27+54|0|0|-0,97|Undefined|0,808158062460166|0
11+57+2+50+26+8|0|0|-0,94|Undefined|0,72912683237731|0
11+57+28+49+34+59|0|0|-0,98|FRII|0,706182281708094|0
11+57+30+48+24+54|0|0|-1,21|Undefined|0,797960484384959|0
11+57+44+51+15+27|0|0|-1,11|Undefined|0,912683237731039|0
11+57+46+49+44+56|0|0|-1,09|FRII|1,03505417463352|0
11+57+50+46+5+36|0|0|-1,61|Undefined|1,06054811982154|0
11+58+8+47+31+20|0|0|-0,93|Undefined|1,02485659655832|0
11+58+14+45+38+2|0|0|-1,02|Undefined|0,999362651370299|0
11+58+21+49+59+25|0|0|-0,9|Undefined|0,759719566602932|0
11+58+41+51+11+22|0|0|-1,4|Undefined|1,27469725940089|0
11+58+49+50+16+39|0|0|-0,91|FRI|0,795411089866157|0
11+58+50+48+27+27|0|0|-1,56|Undefined|0,831102613129382|0
11+58+52+47+2+57|0|0|-1,17|Undefined|0,940726577437858|0
11+58+53+46+55+20|0|0|-1,29|Undefined|0,996813256851498|0
11+58+57+49+59+41|0|0|-1,4|Undefined|0,826003824091778|0
11+59+19+46+45+45|0|0|-0,93|FRI|0,851497769279796|0
11+59+20+48+44+21|0|0|-1,23|Undefined|0,861695347355003|0
11+59+24+45+19+3|0|0|-1,05|FRI|1,03760356915233|0
11+59+25+45+11+25|0|0|-1,1|FRI|0,767367750159337|0
11+59+33+48+19+23|0|0|-0,91|FRI|1,08859145952836|0
11+59+34+45+46+9|0|0|-1,3|FRI|0,897386870618228|0
11+59+42+46+28+36|0|0|-1,31|FRI|0,688336520076482|0
11+59+44+50+25+6|0|0|-1,25|FRI|0,797960484384959|0
11+59+54+49+53+8|0|0|-1,01|FRI|1,07074569789675|0
11+59+54+51+2+46|0|0|-1,01|FRI|1,07839388145315|0
11+59+55+49+36+34|0|0|-2,24|Undefined|0,848948374760994|0
11+59+57+47+51+15|0|0|-0,94|FRI|0,915232632249841|0
11+59+57+48+20+31|0|0|-1,79|Undefined|0,989165073295092|0
12+0+1+47+33+19|0|0|-1,49|Undefined|0,859145952836201|0
12+0+2+45+56+38|0|0|-1,24|Undefined|0,884639898024219|0
12+0+5+47+34+13|0|0|-1,21|Undefined|0,841300191204589|0
12+0+9+45+13+59|0|0|-1|FRI|0,841300191204589|0
12+0+12+49+15+3|0|0|-1,16|FRI|1,08859145952836|0
12+0+16+48+29+32|0|0|-0,92|FRI|0,889738687061823|0
12+0+24+47+26+46|0|0|-1,42|Undefined|1,02485659655832|0
12+0+41+49+9+35|0|0|-0,97|FRII|0,721478648820905|0
12+0+41+49+48+32|0|0|-3,63|Undefined|1,26449968132569|0
12+0+46+47+58+27|0|0|-0,98|FRI|1,2797960484385|0
12+0+51+45+51+57|0|0|-0,92|FRI|1,07839388145315|0
12+0+53+49+34+5|0|0|-1,49|FRI|0,833652007648183|0
12+0+55+45+46+54|0|0|-1,11|FRI|1,02485659655832|0
12+1+0+45+3+13|0|0|-1,14|Undefined|1,19821542383684|0
12+1+1+49+33+10|0|0|-1,7|Undefined|0,907584448693435|0
12+1+11+47+9+29|0|0|-1,06|Undefined|0,831102613129382|0
12+1+12+49+23+38|0|0|-1,18|Undefined|0,963671128107074|0
12+1+16+50+48+23|0|0|-1,33|Undefined|0,861695347355003|0
12+1+17+46+31+58|0|0|-1,08|Undefined|0,861695347355003|0
12+1+19+46+56+20|0|0|-0,97|Undefined|1,0019120458891|0
12+1+20+47+4+44|0|0|-1,02|FRI|0,956022944550669|0
12+1+25+49+26+29|0|0|-1,12|Undefined|1,01720841300191|0
12+1+25+50+48+30|0|0|-1,69|Undefined|0,848948374760994|0
12+1+28+48+32+40|0|0|-1,42|Undefined|0,991714467813894|0
12+1+30+46+55+15|0|0|-1,13|Undefined|1,04780114722753|0
12+1+35+45+59+52|0|0|-0,92|FRI|0,89993626513703|0
12+1+54+47+49+3|0|0|-1,23|FRI|1,08859145952836|0
12+2+7+50+32+26|0|0|-0,96|FRI|1,05035054174634|0
12+2+11+46+34+7|0|0|-0,93|FRI|0,920331421287444|0
12+2+17+50+24+2|0|0|-0,95|FRI|0,981516889738687|0
12+2+26+49+8+48|0|0|-1,03|FRI|0,550669216061185|0
12+2+37+48+38+54|0|0|-1,65|Undefined|0,678138942001275|0
12+2+44+48+24+56|0|0|-1,07|Undefined|0,966220522625876|0
12+3+15+49+49+43|0|0|-0,98|FRII|1,12683237731039|0
12+3+28+45+30+54|0|0|-2,66|Undefined|0,984066284257489|0
12+3+31+45+29+47|0|0|-2,02|Undefined|1,03505417463352|0
12+3+34+50+16+50|0|0|-1|Undefined|0,984066284257489|0
12+3+37+49+32+25|0|0|-0,95|FRI|0,915232632249841|0
12+3+52+47+48+49|0|0|-3,6|Undefined|0,922880815806246|0
12+3+59+47+46+23|0|0|-0,91|FRI|1,02485659655832|0
12+4+21+48+24+15|0|0|-0,99|FRI|0,973868706182282|0
12+4+22+48+38+14|0|0|-0,94|Undefined|0,846398980242193|0
12+4+31+50+14+52|0|0|-1,58|Undefined|1,05035054174634|0
12+4+32+49+28+1|0|0|-1,52|FRI|0,935627788400255|0
12+4+33+50+12+49|0|0|-2,17|Undefined|1,11408540471638|0
12+4+41+49+41+18|0|0|-0,9|FRI|0,981516889738687|0
12+4+45+48+36+50|0|0|-1,61|Undefined|0,8565965583174|0
12+5+1+48+20+38|0|0|-0,99|FRI|1,17527087316762|0
12+5+7+49+6+34|0|0|-1,03|FRI|0,945825366475462|0
12+5+16+46+8+18|0|0|-0,9|Undefined|0,790312300828553|0
12+5+30+49+18+59|0|0|-0,9|FRI|0,950924155513066|0
12+5+34+48+21+49|0|0|-0,9|FRI|1,11663479923518|0
12+5+36+45+3+32|0|0|-1,07|FRI|0,963671128107074|0
12+5+38+49+53+42|0|0|-2|Undefined|1,10898661567878|0
12+5+40+48+26+33|0|0|-0,98|Undefined|1,07584448693435|0
12+5+58+48+37+41|0|0|-1,7|Undefined|0,925430210325048|0
12+5+59+48+14+24|0|0|-0,92|Undefined|0,874442319949012|0
12+6+2+49+54+2|0|0|-0,91|Undefined|1,09623964308477|0
12+6+4+48+19+1|0|0|-1,98|FRI|0,978967495219885|0
12+6+23+47+13+25|0|0|-1,51|Undefined|0,920331421287444|0
12+6+37+48+55+22|0|0|-1,69|Undefined|1,08094327597196|0
12+6+45+46+10+15|0|0|-1,33|FRI|0,851497769279796|0
12+6+49+46+11+50|0|0|-2,09|Undefined|0,889738687061823|0
12+7+2+48+1+55|0|0|-1,11|FRI|1,22880815806246|0
12+7+16+47+33+4|0|0|-1,37|Undefined|1,24155513065647|0
12+7+19+49+58+34|0|0|-1,08|FRI|0,826003824091778|0
12+7+29+46+16+21|0|0|-1,73|Undefined|0,97131931166348|0
12+7+29+47+37+38|0|0|-1,35|Undefined|1,08094327597196|0
12+7+32+46+19+14|0|0|-0,91|Undefined|0,989165073295092|0
12+7+33+45+32+51|0|0|-1|Undefined|1,10388782664117|0
12+7+35+46+16+19|0|0|-1,24|Undefined|0,986615678776291|0
12+8+1+48+35+46|0|0|-0,98|Undefined|0,775015933715742|0
12+8+4+45+51+19|0|0|-1,45|Undefined|1,13448056086679|0
12+8+4+49+2+23|0|0|-1,17|Undefined|0,991714467813894|0
12+8+4+49+48+31|0|0|-1,01|FRII|0,846398980242193|0
12+8+6+45+50+15|0|0|-1,37|FRI|1,08859145952836|0
12+8+7+47+31+14|0|0|-1|FRI|0,902485659655832|0
12+8+11+47+32+53|0|0|-0,96|FRI|0,97131931166348|0
12+8+21+47+11+19|0|0|-1,24|FRI|1,0070108349267|0
12+9+0+49+22+30|0|0|-0,91|Undefined|0,813256851497769|0
12+9+10+46+52+15|0|0|-0,93|FRI|1,04525175270873|0
12+9+15+46+18+46|0|0|-0,95|FRI|1,13193116634799|0
12+9+19+46+31+6|0|0|-1,44|Undefined|1,17527087316762|0
12+9+45+46+55+13|0|0|-0,97|FRI|1,01210962396431|0
12+9+52+47+44+57|0|0|-1,03|FRI|1,0070108349267|0
12+9+57+46+18+5|0|0|-0,94|FRI|1,30274059910771|0
12+9+59+47+32+2|0|0|-0,92|Undefined|1,1370299553856|0
12+9+59+49+13+29|0|0|-1,1|Undefined|0,894837476099426|0
12+10+6+49+28+21|0|0|-1,07|Undefined|0,859145952836201|0
12+10+24+49+14+16|0|0|-0,95|Undefined|0,810707456978968|0
12+10+28+48+12+56|0|0|-0,92|Undefined|0,87189292543021|0
12+10+34+47+40+30|0|0|-1,04|FRI|0,810707456978968|0
12+10+41+49+7+30|0|0|-0,97|FRII|0,861695347355003|0
12+10+43+48+34+24|0|0|-0,92|FRI|0,667941363926068|0
12+11+27+47+3+32|0|0|-0,94|Undefined|1,10388782664117|0
12+11+40+47+33+40|0|0|-1,62|Undefined|0,956022944550669|0
12+11+58+47+8+59|0|0|-1,95|Undefined|1,18291905672403|0
12+12+0+47+26+29|0|0|-1,3|FRI|0,716379859783301|0
12+12+2+46+47+48|0|0|-1,55|Undefined|0,968769917144678|0
12+12+2+46+56+13|0|0|-1,25|FRI|0,848948374760994|0
12+12+3+46+8+11|0|0|-1,28|FRI|1,04780114722753|0
12+12+4+47+0+0|0|0|-0,97|FRI|0,854047163798598|0
12+12+5+47+58+11|0|0|-1,15|FRI|0,930528999362651|0
12+12+53+46+23+21|0|0|-0,99|FRI|0,897386870618228|0
12+13+9+47+52+16|0|0|-1,18|FRI|0,910133843212237|0
12+13+13+47+16+38|0|0|-1,43|Undefined|0,984066284257489|0
12+13+28+48+23+13|0|0|-1,03|FRII|0,948374760994264|0
12+13+29+46+0+11|0|0|-1,71|Undefined|0,958572339069471|0
12+13+36+46+33+55|0|0|-1,49|Undefined|0,701083492670491|0
12+13+42+47+21+3|0|0|-1,06|FRI|0,940726577437858|0
12+13+47+48+15+59|0|0|-1,45|Undefined|0,882090503505417|0
12+13+51+48+15+12|0|0|-1,16|Undefined|0,836201402166985|0
12+13+55+48+21+22|0|0|-1,3|Undefined|0,94327597195666|0
12+14+0+45+23+49|0|0|-1,29|FRI|1,12683237731039|0
12+14+15+45+40+4|0|0|-0,93|FRII|0,991714467813894|0
12+14+15+48+4+33|0|0|-1,02|Undefined|1,07329509241555|0
12+14+20+45+18+37|0|0|-1,44|Undefined|0,958572339069471|0
12+14+24+45+56+1|0|0|-0,99|FRI|1,04525175270873|0
12+14+26+48+19+55|0|0|-0,94|FRI|0,961121733588273|0
12+14+40+47+48+2|0|0|-1,14|FRI|0,925430210325048|0
12+14+40+47+58+45|0|0|-1,06|Undefined|1,09623964308477|0
12+14+50+47+26+23|0|0|-2,25|Undefined|1,05544933078394|0
12+14+59+45+19+0|0|0|-1,19|Undefined|0,884639898024219|0
12+15+2+47+46+40|0|0|-1,09|Undefined|1,0019120458891|0
12+15+21+45+33+34|0|0|-1,02|FRI|1,18291905672403|0
12+15+23+47+2+0|0|0|-1,58|FRI|0,994263862332696|0
12+15+38+46+53+8|0|0|-0,92|FRI|0,889738687061823|0
12+15+39+46+6+42|0|0|-1,39|Undefined|0,887189292543021|0
12+15+41+46+5+31|0|0|-1,3|Undefined|0,978967495219885|0
12+15+50+48+0+32|0|0|-1,29|FRI|1,0044614404079|0
12+15+51+45+36+1|0|0|-1,15|Undefined|1,22625876354366|0
12+16+17+47+13+37|0|0|-1,1|FRI|1,35627788400255|0
12+17+48+46+34+53|0|0|-1,4|Undefined|0,876991714467814|0
12+18+1+45+40+11|0|0|-1,47|Undefined|1,44295729764181|0
12+18+5+46+41+19|0|0|-0,98|FRI|0,940726577437858|0
12+18+31+45+27+22|0|0|-1,17|Undefined|1,23390694710006|0
12+18+31+45+38+35|0|0|-1,24|Undefined|1,21351179094965|0
12+18+34+45+37+37|0|0|-1,48|Undefined|1,17782026768642|0
12+18+57+45+37+0|0|0|-0,93|FRI|1,23900573613767|0
12+19+0+46+25+9|0|0|-1,05|FRI|1,10898661567878|0
12+19+19+45+40+22|0|0|-0,93|Undefined|1,26959847036329|0
12+19+24+45+38+16|0|0|-1,6|FRI|1,46080305927342|0
